NoFound|_ZTV19HumanoidMobRenderer|modscript_nextgen.cpp|120
NoFound|_ZTV19MushroomCowRenderer|modscript_nextgen.cpp|121
NoFound|_ZTV22VillagerZombieRenderer|modscript_nextgen.cpp|122
NoFound|_ZTV5Block|modscript_nextgen.cpp|244
Found|_ZN5Block13getSecondPartER11BlockSourceRK8BlockPosRS2_|modscript_nextgen.cpp|245
NoFound|_ZTV5Block|modscript_nextgen.cpp|246
NoFound|_ZTV5Block|modscript_nextgen.cpp|247
Found|_ZN5Block10getTextureEai|modscript_nextgen.cpp|248
NoFound|_ZTV5Block|modscript_nextgen.cpp|249
Found|_ZNK5Block8getColorER11BlockSourceRK8BlockPos|modscript_nextgen.cpp|250
NoFound|_ZTV5Block|modscript_nextgen.cpp|251
Found|_ZNK5Block8getColorEi|modscript_nextgen.cpp|252
NoFound|_ZTV5Block|modscript_nextgen.cpp|253
Found|_ZN5Block14getVisualShapeEhR4AABBb|modscript_nextgen.cpp|254
NoFound|_ZTV14RakNetInstance|modscript_nextgen.cpp|255
Found|_ZN14RakNetInstance7connectEPKci|modscript_nextgen.cpp|256
NoFound|_ZTV11MobRenderer|modscript_nextgen.cpp|257
Found|_ZNK11MobRenderer10getSkinPtrER6Entity|modscript_nextgen.cpp|258
NoFound|_ZTV5Block|modscript_nextgen.cpp|259
Found|_ZN5Block16onRedstoneUpdateER11BlockSourceRK8BlockPosib|modscript_nextgen.cpp|260
NoFound|_ZTV5Block|modscript_nextgen.cpp|261
Found|_ZNK5Block15isRedstoneBlockEv|modscript_nextgen.cpp|262
NoFound|_ZTV5Block|modscript_nextgen.cpp|263
Found|_ZN5Block8onLoadedER11BlockSourceRK8BlockPos|modscript_nextgen.cpp|264
NoFound|_ZTV5Block|modscript_nextgen.cpp|265
Found|_ZN5Block7onPlaceER11BlockSourceRK8BlockPos|modscript_nextgen.cpp|266
NoFound|_ZTV3Mob|modscript_nextgen.cpp|267
Found|_ZN3Mob11setSneakingEb|modscript_nextgen.cpp|268
NoFound|_ZTV9BlockItem|modscript_nextgen.cpp|269
NoFound|_ZTV9BlockItem|modscript_nextgen.cpp|271
Found|_ZNK4Item23getLevelDataForAuxValueEi|modscript_nextgen.cpp|272
NoFound|_ZTV4Item|modscript_nextgen.cpp|273
NoFound|_ZTV4Item|modscript_nextgen.cpp|274
Found|_ZNK4Item14getEnchantSlotEv|modscript_nextgen.cpp|275
NoFound|_ZTV4Item|modscript_nextgen.cpp|276
Found|_ZNK4Item15getEnchantValueEv|modscript_nextgen.cpp|277
NoFound|_ZTV5Level|modscript_nextgen.cpp|278
Found|_ZN5Level13setDifficultyE10Difficulty|modscript_nextgen.cpp|279
NoFound|_ZTV21AppPlatform_android23|modscript_nextgen.cpp|281
Found|_ZNK19AppPlatform_android13getScreenTypeEv|modscript_nextgen.cpp|282
NoFound|_ZTV21AppPlatform_android23|modscript_nextgen.cpp|284
Found|_ZNK11AppPlatform10getEditionEv|modscript_nextgen.cpp|285
NoFound|_ZTV21AppPlatform_android23|modscript_nextgen.cpp|287
Found|_ZNK11AppPlatform14useCenteredGUIEv|modscript_nextgen.cpp|288
NoFound|_ZTV6Entity|modscript_nextgen.cpp|289
Found|_ZN6Entity4hurtERK18EntityDamageSourcei|modscript_nextgen.cpp|290
NoFound|_ZTV11MobRenderer|modscript_nextgen.cpp|291
Found|_ZN11MobRenderer6renderER6EntityRK4Vec3ff|modscript_nextgen.cpp|292
NoFound|_ZN4Item6mItemsE|modscript_nextgen.cpp|2922
NoFound|_ZN4Item6mItemsE|modscript_nextgen.cpp|2925
NoFound|_ZN4Item6mItemsE|modscript_nextgen.cpp|2932
Found|_ZN12ItemInstance8_setItemEi|modscript_nextgen.cpp|2952
NoFound|_ZTV21AppPlatform_android23|modscript_nextgen.cpp|2981
Found|_ZN3Gui20displayClientMessageERKSs|modscript_nextgen.cpp|2991
Found|_ZN10ChatScreen15sendChatMessageEv|modscript_nextgen.cpp|2993
NoFound|_ZN4ItemC1ERKSss|modscript_nextgen.cpp|2998
Found|_ZN15MinecraftClient16startLocalServerESsSs13LevelSettings|modscript_nextgen.cpp|3003
Found|_ZN15MinecraftClient9leaveGameEb|modscript_nextgen.cpp|3006
